Date,Close,MACD_10_24_9,MACD_Signal_10_24_9
2023-03-24 00:00:00-04:00,26.764081954956055,1.4864324313309751,1.3001235357477776
2023-03-27 00:00:00-04:00,26.51622200012207,1.448800524780669,1.3298589335543558
2023-03-28 00:00:00-04:00,26.395286560058594,1.3870870735922551,1.3413045615619357
2023-03-29 00:00:00-04:00,26.968965530395508,1.378868813516121,1.3488174119527727
2023-03-30 00:00:00-04:00,27.36774444580078,1.3932293754852978,1.3576998046592776
2023-03-31 00:00:00-04:00,27.761526107788086,1.42386794043556,1.370933431814534
2023-04-03 00:00:00-04:00,27.949420928955078,1.4453507265287904,1.3858168907573853
2023-04-04 00:00:00-04:00,27.437705993652344,1.3883962378986325,1.3863327601856348
2023-04-05 00:00:00-04:00,26.86602210998535,1.2671223730233123,1.3624906827531702
2023-04-06 00:00:00-04:00,27.02193832397461,1.173280462006641,1.3246486386038643
2023-04-10 00:00:00-04:00,27.563634872436523,1.1407317562919346,1.2878652621414783
2023-04-11 00:00:00-04:00,27.15386390686035,1.0579168612219547,1.2418755819575735
2023-04-12 00:00:00-04:00,26.480239868164062,0.9116047746478806,1.175821420495635
2023-04-13 00:00:00-04:00,26.448257446289062,0.7849555788954277,1.0976482521755935
2023-04-14 00:00:00-04:00,26.743091583251953,0.7082252152540534,1.0197636447912855
2023-04-17 00:00:00-04:00,26.986957550048828,0.6649967095650737,0.9488102577460431
2023-04-18 00:00:00-04:00,27.651586532592773,0.6904560695481727,0.8971394201064691
2023-04-19 00:00:00-04:00,27.915437698364258,0.726441872747845,0.8629999106347442
2023-04-20 00:00:00-04:00,27.08890151977539,0.658806530096399,0.8221612345270752
2023-04-21 00:00:00-04:00,27.103891372680664,0.5998391622131756,0.7776968200642953
2023-04-24 00:00:00-04:00,27.026933670043945,0.5388921895786005,0.7299358939671563
2023-04-25 00:00:00-04:00,26.226381301879883,0.4036665226612719,0.6646820197059794
2023-04-26 00:00:00-04:00,26.940980911254883,0.3687661950975212,0.6054988547842878
2023-04-27 00:00:00-04:00,27.210832595825195,0.3646077026679997,0.5573206243610301
2023-04-28 00:00:00-04:00,27.73354148864746,0.40939537632414513,0.5277355747536532
2023-05-01 00:00:00-04:00,28.89389419555664,0.5552984408149939,0.5332481479659213
2023-05-02 00:00:00-04:00,28.19428253173828,0.5858134008129241,0.5437611985353219
2023-05-03 00:00:00-04:00,27.786514282226562,0.558743699467442,0.546757698721746
2023-05-04 00:00:00-04:00,27.54664421081543,0.5058172813732718,0.5385696152520512
2023-05-05 00:00:00-04:00,28.66402244567871,0.5723902010284938,0.5453337324073397
2023-05-08 00:00:00-04:00,29.13475799560547,0.6621052154374603,0.5686880290133638
2023-05-09 00:00:00-04:00,28.555082321166992,0.6609840090252028,0.5871472250157316
2023-05-10 00:00:00-04:00,28.868907928466797,0.682478886265045,0.6062135572655942
2023-05-11 00:00:00-04:00,28.56207847595215,0.6574908839856874,0.6164690226096129
2023-05-12 00:00:00-04:00,28.32421112060547,0.6048990077766838,0.6141550196430271
2023-05-15 00:00:00-04:00,28.936866760253906,0.6188926205177196,0.6151025398179656
2023-05-16 00:00:00-04:00,29.19672393798828,0.6468821053609446,0.6214584529265614
2023-05-17 00:00:00-04:00,30.16118621826172,0.7567411555018886,0.6485149934416269
2023-05-18 00:00:00-04:00,31.660350799560547,0.9810701265329271,0.7150260200598869
2023-05-19 00:00:00-04:00,31.24658203125,1.0935293664769183,0.7907266893432932
2023-05-22 00:00:00-04:00,31.158632278442383,1.153319737836501,0.8632452990419347
2023-05-23 00:00:00-04:00,30.670902252197266,1.1318902366918628,0.9169742865719204
2023-05-24 00:00:00-04:00,30.520984649658203,1.0840314710380419,0.9503857234651447
2023-05-25 00:00:00-04:00,37.958839416503906,1.7895479913914443,1.1182181770504047
2023-05-26 00:00:00-04:00,38.92430114746094,2.3928812867164844,1.3731507989836207
2023-05-30 00:00:00-04:00,40.088653564453125,2.9307734127572083,1.6846753217383381
2023-05-31 00:00:00-04:00,37.81291961669922,3.061318961492809,1.9600040496892324
2023-06-01 00:00:00-04:00,39.74784469604492,3.312066434089097,2.230416526569205
2023-06-02 00:00:00-04:00,39.305091857910156,3.4075550945374644,2.465844240162857
2023-06-05 00:00:00-04:00,39.14918518066406,3.413993441343905,2.6554740803990664
2023-06-06 00:00:00-04:00,38.632469177246094,3.316570590172468,2.787693382353747
2023-06-07 00:00:00-04:00,37.4579963684082,3.0754140403519656,2.8452375139533905
2023-06-08 00:00:00-04:00,38.492530822753906,2.9544900503426135,2.8670880212312353
2023-06-09 00:00:00-04:00,38.752410888671875,2.8469533802058677,2.863061093026162
2023-06-12 00:00:00-04:00,39.464088439941406,2.7970590791019276,2.8498606902413153
2023-06-13 00:00:00-04:00,41.003387451171875,2.8755464088093134,2.854997833954915
2023-06-14 00:00:00-04:00,42.97748947143555,3.0937993112877678,2.9027581294214855
2023-06-15 00:00:00-04:00,42.63365173339844,3.178074572752678,2.957821418087724
2023-06-16 00:00:00-04:00,42.672630310058594,3.1992530490388944,3.006107744277958
2023-06-20 00:00:00-04:00,43.78812789916992,3.282238012276018,3.06133379787757
2023-06-21 00:00:00-04:00,43.02547073364258,3.2193090475713433,3.092928847816325
2023-06-22 00:00:00-04:00,43.00548553466797,3.1230795295515534,3.0989589841633705
2023-06-23 00:00:00-04:00,42.18985366821289,2.9221721818822957,3.0636016237071555
2023-06-26 00:00:00-04:00,40.61356735229492,2.567944812643141,2.9644702614943528
2023-06-27 00:00:00-04:00,41.856998443603516,2.390560179456102,2.8496882450867025
2023-06-28 00:00:00-04:00,41.09834671020508,2.1450216037371987,2.708754916816802
2023-06-29 00:00:00-04:00,40.8034782409668,1.898974735637438,2.546798880580929
2023-06-30 00:00:00-04:00,42.282806396484375,1.8367696000566767,2.4047930244760787
2023-07-03 00:00:00-04:00,42.39375686645508,1.7745262243975404,2.278739664460371
2023-07-05 00:00:00-04:00,42.29780197143555,1.6920926945081618,2.161410270469929
2023-07-06 00:00:00-04:00,42.08389663696289,1.5836510187613726,2.045858420128218
2023-07-07 00:00:00-04:00,42.48371505737305,1.5196978726408332,1.940626310630741
2023-07-10 00:00:00-04:00,42.16086196899414,1.4165815845967415,1.8358173654239411
2023-07-11 00:00:00-04:00,42.38575744628906,1.3412567678721743,1.7369052459135879
2023-07-12 00:00:00-04:00,43.882083892822266,1.4174017728520099,1.6730045513012723
2023-07-13 00:00:00-04:00,45.95614242553711,1.6652783105081355,1.671459303142645
2023-07-14 00:00:00-04:00,45.44837188720703,1.7759392377064742,1.6923552900554109
2023-07-17 00:00:00-04:00,46.43992614746094,1.9343631441295273,1.7407568608702342
2023-07-18 00:00:00-04:00,47.472450256347656,2.1306066754090978,1.818726823778007
2023-07-19 00:00:00-04:00,47.055641174316406,2.2048951480504044,1.8959604886324866
2023-07-20 00:00:00-04:00,45.49934768676758,2.0702839320256103,1.9308251773111114
2023-07-21 00:00:00-04:00,44.28889465332031,1.8155990506374025,1.9077799519763696
2023-07-24 00:00:00-04:00,44.591758728027344,1.628319150426087,1.851887791666313
2023-07-25 00:00:00-04:00,45.65827941894531,1.5722550173361114,1.7959612368002726
2023-07-26 00:00:00-04:00,45.43137741088867,1.484082101537723,1.7335854097477628
2023-07-27 00:00:00-04:00,45.87917709350586,1.4417194438536,1.6752122165689303
2023-07-28 00:00:00-04:00,46.728790283203125,1.4753675216554,1.6352432775862242
2023-07-31 00:00:00-04:00,46.70779800415039,1.4770980605822146,1.6036142341854223
2023-08-01 00:00:00-04:00,46.48590087890625,1.4343224598865234,1.5697558793256425
2023-08-02 00:00:00-04:00,44.24892044067383,1.1534959455081193,1.4865038925621379
2023-08-03 00:00:00-04:00,44.49480438232422,0.95036750226393,1.3792766145024964
2023-08-04 00:00:00-04:00,44.65972900390625,0.800435980968274,1.263508487795652
2023-08-07 00:00:00-04:00,45.39639663696289,0.7509418896719495,1.1609951681709114
2023-08-08 00:00:00-04:00,44.64373779296875,0.6261291911669957,1.0540219727701283
2023-08-09 00:00:00-04:00,42.53469467163086,0.30833299933916436,0.9048841780839355
2023-08-10 00:00:00-04:00,42.36876678466797,0.047739819191242816,0.733455306305397
2023-08-11 00:00:00-04:00,40.836463928222656,-0.30512646280095623,0.5257389524841264
2023-08-14 00:00:00-04:00,43.73314666748047,-0.27136536397172506,0.3663180891929561
2023-08-15 00:00:00-04:00,43.92006301879883,-0.2229738485155366,0.24845970165125758
2023-08-16 00:00:00-04:00,43.466270446777344,-0.22950931369047822,0.15286589858291041
2023-08-17 00:00:00-04:00,43.32433319091797,-0.2455422126014355,0.07318427634604122
2023-08-18 00:00:00-04:00,43.279354095458984,-0.2586187794996704,0.006823665176898899
2023-08-21 00:00:00-04:00,46.94569396972656,0.10859991958962922,0.027178916059444964
2023-08-22 00:00:00-04:00,45.647281646728516,0.25123383227756335,0.07198989930306864
2023-08-23 00:00:00-04:00,47.094627380371094,0.5023100691476827,0.15805393327199146
2023-08-24 00:00:00-04:00,47.1416015625,0.6887784977118088,0.2641988461599549
2023-08-25 00:00:00-04:00,45.99711990356445,0.7025907314271933,0.3518772232134026
2023-08-28 00:00:00-04:00,46.813751220703125,0.785915990820861,0.43868497673489426
2023-08-29 00:00:00-04:00,48.76186752319336,1.035559340642429,0.5580598495164012
2023-08-30 00:00:00-04:00,49.24164581298828,1.2572601703324437,0.6978999136796097
2023-08-31 00:00:00-04:00,49.33260726928711,1.4151145406628842,0.8413428390762646
2023-09-01 00:00:00-04:00,48.486995697021484,1.427253713289467,0.9585250139189051
2023-09-05 00:00:00-04:00,48.52597427368164,1.4195998733877602,1.050739985812676
2023-09-06 00:00:00-04:00,47.04352569580078,1.2422496750827818,1.0890419236666973
2023-09-07 00:00:00-04:00,46.22383117675781,1.007224452236727,1.0726784293807032
2023-09-08 00:00:00-04:00,45.555076599121094,0.7475726445570601,1.0076572724159747
2023-09-11 00:00:00-04:00,45.161224365234375,0.5011505452234317,0.9063559269774661
2023-09-12 00:00:00-04:00,44.853336334228516,0.2770238484557268,0.7804895112731183
2023-09-13 00:00:00-04:00,45.468109130859375,0.166883181840916,0.6577682453866778
2023-09-14 00:00:00-04:00,45.56407928466797,0.091321413077317,0.5444788789248056
2023-09-15 00:00:00-04:00,43.883697509765625,-0.13797771959046656,0.4079875592217512
2023-09-18 00:00:00-04:00,43.94967269897461,-0.3018530079032544,0.26601944579675
2023-09-19 00:00:00-04:00,43.50383758544922,-0.4662099381863243,0.11957356900013516
2023-09-20 00:00:00-04:00,42.22331619262695,-0.7135250066040442,-0.04704614612070072
2023-09-21 00:00:00-04:00,41.001766204833984,-1.0136832567649776,-0.2403735682495561
2023-09-22 00:00:00-04:00,41.59454345703125,-1.1645205720185388,-0.42520296900335264
2023-09-25 00:00:00-04:00,42.20631790161133,-1.1988316902773448,-0.5799287132581511
2023-09-26 00:00:00-04:00,41.89543533325195,-1.238874550759256,-0.7117178807583721
2023-09-27 00:00:00-04:00,42.45222854614258,-1.1943042378711866,-0.808235152180935
2023-09-28 00:00:00-04:00,43.072998046875,-1.0801776279081992,-0.8626236473263879
2023-09-29 00:00:00-04:00,43.482845306396484,-0.9368298386697518,-0.8774648855950606
2023-10-02 00:00:00-04:00,44.76537322998047,-0.6847167710792448,-0.8389152626918974
2023-10-03 00:00:00-04:00,43.50083541870117,-0.6137378134074893,-0.7938797728350158
2023-10-04 00:00:00-04:00,44.02465057373047,-0.49804901401656565,-0.7347136210713258
2023-10-05 00:00:00-04:00,44.67140579223633,-0.3378711098414726,-0.6553451188253552
2023-10-06 00:00:00-04:00,45.7450065612793,-0.1030742657076047,-0.5448909482018051
2023-10-09 00:00:00-04:00,45.25618362426758,0.02539192179135341,-0.43083437420317333
2023-10-10 00:00:00-04:00,45.7809944152832,0.17515786824064605,-0.30963592571440945
2023-10-11 00:00:00-04:00,46.78862380981445,0.3879380227457929,-0.17012113602236897
2023-10-12 00:00:00-04:00,46.92756652832031,0.5566076082357867,-0.024775387170737826
2023-10-13 00:00:00-04:00,45.44411849975586,0.5244317135582577,0.08506603297506128
2023-10-16 00:00:00-04:00,46.077884674072266,0.557112862025086,0.17947539878506624
2023-10-17 00:00:00-04:00,43.92168426513672,0.3540689886954027,0.21439411676713355
2023-10-18 00:00:00-04:00,42.180328369140625,0.018780542070253148,0.17527140182775747
2023-10-19 00:00:00-04:00,42.08536911010742,-0.2435419665574372,0.09150872815071853
2023-10-20 00:00:00-04:00,41.37163162231445,-0.51012829774983,-0.02881867702939119
2023-10-23 00:00:00-04:00,42.95904541015625,-0.5417474661362078,-0.1314044348507545
2023-10-24 00:00:00-04:00,43.64678192138672,-0.4876440322343285,-0.2026523543274693
2023-10-25 00:00:00-04:00,41.76347732543945,-0.6315805476521348,-0.2884379929924024
2023-10-26 00:00:00-04:00,40.31102752685547,-0.8786246598747809,-0.4064753263688781
2023-10-27 00:00:00-04:00,40.484962463378906,-1.0340917666672667,-0.5319986144285559
2023-10-30 00:00:00-04:00,41.14571762084961,-1.068797874413434,-0.6393584664255315
2023-10-31 00:00:00-04:00,40.764854431152344,-1.11815475484007,-0.7351177241084392
2023-11-01 00:00:00-04:00,42.309288024902344,-0.9817915352180862,-0.7844524863303686
2023-11-02 00:00:00-04:00,43.489845275878906,-0.7446644238363831,-0.7764948738315715
2023-11-03 00:00:00-04:00,44.98828887939453,-0.4027720942007704,-0.7017503179054112
2023-11-06 00:00:00-05:00,45.734012603759766,-0.06363367640585693,-0.5741269896055003
2023-11-07 00:00:00-05:00,45.93793869018555,0.21333402399084633,-0.416634786886231
2023-11-08 00:00:00-05:00,46.556705474853516,0.48171383437941984,-0.23696506263310083
2023-11-09 00:00:00-05:00,46.93256378173828,0.7149930998546594,-0.04657343013554877
2023-11-10 00:00:00-05:00,48.317047119140625,1.0211544416772753,0.16697214422701603
2023-11-13 00:00:00-05:00,48.60194396972656,1.265764957339023,0.38673070684941746
2023-11-14 00:00:00-05:00,49.6375617980957,1.5369235613643326,0.6167692777524005
2023-11-15 00:00:00-05:00,48.86984634399414,1.6405093943568332,0.8215173010732871
2023-11-16 00:00:00-05:00,49.46162796020508,1.75487344928748,1.0081885307161258
2023-11-17 00:00:00-05:00,49.27969741821289,1.7969091234609778,1.165932649265096
2023-11-20 00:00:00-05:00,50.39028549194336,1.91549172027743,1.3158444634675628
2023-11-21 00:00:00-05:00,49.925453186035156,1.9295619969845745,1.4385879701709652
2023-11-22 00:00:00-05:00,48.69791030883789,1.787100537817004,1.508290483700173
2023-11-24 00:00:00-05:00,47.75825881958008,1.5581981163690983,1.518272010233958
2023-11-27 00:00:00-05:00,48.224082946777344,1.410661686755759,1.4967499455383182
2023-11-28 00:00:00-05:00,47.80323791503906,1.2362386010624604,1.4446476766431466
2023-11-29 00:00:00-05:00,48.12212371826172,1.1194323077805421,1.3796046028706257
2023-11-30 00:00:00-05:00,46.752628326416016,0.8757868426454181,1.278841050825584
2023-12-01 00:00:00-05:00,46.74763107299805,0.6791407271935839,1.1589009860991841
2023-12-04 00:00:00-05:00,45.493099212646484,0.39350726938576486,1.0058222427565002
2023-12-05 00:00:00-05:00,46.55280303955078,0.28067655051143703,0.8607931043074876
2023-12-06 00:00:00-05:00,45.4901008605957,0.08346081953043694,0.7053266473520774
2023-12-07 00:00:00-05:00,46.58279037475586,0.04505284427696665,0.5732718867370552
2023-12-08 00:00:00-05:00,47.49253463745117,0.10811530646203948,0.48024057068205206
2023-12-11 00:00:00-05:00,46.61378479003906,0.06453884362175444,0.39710022526999256
2023-12-12 00:00:00-05:00,47.64349365234375,0.13564198893850232,0.3448085780036945
2023-12-13 00:00:00-05:00,48.074371337890625,0.23106147373895425,0.32205915715074646
2023-12-14 00:00:00-05:00,48.33629608154297,0.3261941293062378,0.32288615158184475
2023-12-15 00:00:00-05:00,48.87614059448242,0.4480244185699007,0.34791380497945595
2023-12-18 00:00:00-05:00,50.06280517578125,0.6540367112232275,0.40913838622821025
2023-12-19 00:00:00-05:00,49.58993911743164,0.7514481588616206,0.4776003407548923
2023-12-20 00:00:00-05:00,48.09736251831055,0.6618708215900213,0.5144544369219182
2023-12-21 00:00:00-05:00,48.97611618041992,0.674289404999044,0.5464214305373434
2023-12-22 00:00:00-05:00,48.816162109375,0.6575431328405514,0.568645770997985
2023-12-26 00:00:00-05:00,49.26502990722656,0.6810763963739035,0.5911318960731686
2023-12-27 00:00:00-05:00,49.40298843383789,0.7029306462321827,0.6134916461049714
2023-12-28 00:00:00-05:00,49.507965087890625,0.7198450224111355,0.6347623213662043
2023-12-29 00:00:00-05:00,49.507965087890625,0.722106461608945,0.6522311494147524
2024-01-02 00:00:00-05:00,48.15434646606445,0.5754823549048638,0.6368813905127746
2024-01-03 00:00:00-05:00,47.555519104003906,0.39577222528647127,0.588659557467514
2024-01-04 00:00:00-05:00,47.984397888183594,0.2984104806496646,0.5306097421039441
2024-01-05 00:00:00-05:00,49.08308029174805,0.33264896878561245,0.49101758744027774
2024-01-08 00:00:00-05:00,52.238189697265625,0.6748301852346685,0.5277801069991559
2024-01-09 00:00:00-05:00,53.12493896484375,1.01287080543905,0.6247982466871347
2024-01-10 00:00:00-05:00,54.3345947265625,1.3757554835796881,0.7749896940656453
2024-01-11 00:00:00-05:00,54.806461334228516,1.6769422888721977,0.9553802130269557
2024-01-12 00:00:00-05:00,54.694488525390625,1.867861055754382,1.137876381572441
2024-01-16 00:00:00-05:00,56.36602020263672,2.1545942466070542,1.3412199545793637
2024-01-17 00:00:00-05:00,56.037113189697266,2.3055978726353175,1.5340955381905546
2024-01-18 00:00:00-05:00,57.09081268310547,2.493012217772545,1.7258788741069526
2024-01-19 00:00:00-05:00,59.47414016723633,2.840488181874292,1.9488007356604204
2024-01-22 00:00:00-05:00,59.6370964050293,3.0773185327825345,2.1745042950848434
2024-01-23 00:00:00-05:00,59.85603332519531,3.233117959224444,2.3862270279127635
2024-01-24 00:00:00-05:00,61.344608306884766,3.454929264402196,2.59996747521065
2024-01-25 00:00:00-05:00,61.59953308105469,3.597595143641989,2.799493008896918
2024-01-26 00:00:00-05:00,61.013702392578125,3.5930067696446315,2.9581957610464604
2024-01-29 00:00:00-05:00,62.447296142578125,3.683256967840883,3.103208002405345
2024-01-30 00:00:00-05:00,62.756202697753906,3.7290684103870007,3.228380084001676
2024-01-31 00:00:00-05:00,61.50956344604492,3.5823803955420743,3.2991801463097556
2024-02-01 00:00:00-05:00,63.00913619995117,3.572540746285007,3.353852266304806
2024-02-02 00:00:00-05:00,66.14125061035156,3.832076139411768,3.4494970409261985
2024-02-05 00:00:00-05:00,69.3123550415039,4.294572306291251,3.618512093999209
2024-02-06 00:00:00-05:00,68.20366668701172,4.467354645902553,3.7882806043798776
2024-02-07 00:00:00-05:00,70.0791244506836,4.723388620807064,3.975302207665315
2024-02-08 00:00:00-05:00,69.62125396728516,4.8007890018501485,4.140399566502282
2024-02-09 00:00:00-05:00,72.11255645751953,5.0428806112868045,4.320895775459187
2024-02-12 00:00:00-05:00,72.22752380371094,5.1634643436562655,4.489409489098603
2024-02-13 00:00:00-05:00,72.10755157470703,5.166910717524416,4.624909734783765
2024-02-14 00:00:00-05:00,73.87905883789062,5.2747214807598795,4.754872083978988
2024-02-15 00:00:00-05:00,72.63740539550781,5.152727465050717,4.8344431601933335
2024-02-16 00:00:00-05:00,72.59241485595703,4.981369624252835,4.863828453005234
2024-02-20 00:00:00-05:00,69.43231201171875,4.458171692686122,4.782697100941411
2024-02-21 00:00:00-05:00,67.452880859375,3.7979581258836532,4.58574930592986
2024-02-22 00:00:00-05:00,78.51573944091797,4.372154487525677,4.543030342249024
2024-02-23 00:00:00-05:00,78.79466247558594,4.76917221072749,4.588258715944717
2024-02-26 00:00:00-05:00,79.06958770751953,5.026640888378424,4.675935150431458
2024-02-27 00:00:00-05:00,78.6786880493164,5.107529114889488,4.762253943323064
2024-02-28 00:00:00-05:00,77.6409912109375,4.988468151084476,4.8074967848753465
2024-02-29 00:00:00-05:00,79.0895767211914,4.97378052263042,4.840753532426361
2024-03-01 00:00:00-05:00,82.25567626953125,5.212745345077707,4.91515189495663
2024-03-04 00:00:00-05:00,85.21283721923828,5.61789168492524,5.055699852950353
2024-03-05 00:00:00-05:00,85.94366455078125,5.915553106350501,5.2276705036303825
2024-03-06 00:00:00-05:00,88.67901611328125,6.332075090203688,5.448551420945043
2024-03-07 00:00:00-05:00,92.6470718383789,6.957519856020156,5.750345107960066
2024-03-08 00:00:00-05:00,87.5073013305664,6.80378681195171,5.9610334487583945
2024-03-11 00:00:00-04:00,85.75371551513672,6.4105566657625985,6.050938092159235
2024-03-12 00:00:00-04:00,91.8912582397461,6.646230590725736,6.169996591872535
2024-03-13 00:00:00-04:00,90.86650085449219,6.622617402788862,6.2605207540558006
2024-03-14 00:00:00-04:00,87.9231948852539,6.2088320695061014,6.2501830171458606
2024-03-15 00:00:00-04:00,87.81621551513672,5.796161834484877,6.159378780613664
2024-03-18 00:00:00-04:00,88.43407440185547,5.464135153905929,6.020330055272117
2024-03-19 00:00:00-04:00,89.37686157226562,5.230724162182369,5.862408876654167
2024-03-20 00:00:00-04:00,90.35062408447266,5.078092810932503,5.7055456635098345
2024-03-21 00:00:00-04:00,91.41336822509766,4.997546538150857,5.563945838438039
2024-03-22 00:00:00-04:00,94.2667007446289,5.154746705163475,5.482106011783126
2024-03-25 00:00:00-04:00,94.97952270507812,5.270675660230893,5.439819941472679
2024-03-26 00:00:00-04:00,92.53910064697266,5.032794836343896,5.358414920446923
2024-03-27 00:00:00-04:00,90.22864532470703,4.545284803931466,5.1957888971438315
2024-03-28 00:00:00-04:00,90.33462524414062,4.123000156000714,4.981231148915208
2024-04-01 00:00:00-04:00,90.34162139892578,3.7458764090491314,4.734160200941993
2024-04-02 00:00:00-04:00,89.43083953857422,3.314785451430879,4.45028525103977
2024-04-03 00:00:00-04:00,88.94295501708984,2.892400954579003,4.138708391747617
2024-04-04 00:00:00-04:00,85.88467407226562,2.22100073231816,3.7551668598617254
2024-04-05 00:00:00-04:00,87.9871826171875,1.897387606211069,3.3836110091315943
2024-04-08 00:00:00-04:00,87.11238861083984,1.5371268800047062,3.0143141833062166
2024-04-09 00:00:00-04:00,85.33380126953125,1.0624980676360707,2.6239509601721873
2024-04-10 00:00:00-04:00,87.0184097290039,0.8613012692156445,2.2714210219808786
2024-04-11 00:00:00-04:00,90.59455871582031,1.0614439211464344,2.0294256018139896
2024-04-12 00:00:00-04:00,88.16514587402344,0.9492991709456078,1.8134003156403131
2024-04-15 00:00:00-04:00,85.98065185546875,0.6286555618733018,1.576451364886911
2024-04-16 00:00:00-04:00,87.39432525634766,0.5220919469611118,1.3655794813017512
2024-04-17 00:00:00-04:00,84.01512145996094,0.09022015651203219,1.1105076163438075
2024-04-18 00:00:00-04:00,84.65096282958984,-0.1714335994857663,0.8541193731778927
2024-04-19 00:00:00-04:00,76.18197631835938,-1.2281907464241613,0.4376573492574818
2024-04-22 00:00:00-04:00,79.49919128417969,-1.6680232823789964,0.016521222930186118
2024-04-23 00:00:00-04:00,82.40350341796875,-1.6791232898955144,-0.322607679634954
2024-04-24 00:00:00-04:00,79.65814971923828,-1.9425818788438391,-0.6466025194767311
2024-04-25 00:00:00-04:00,82.61245727539062,-1.8118363836607898,-0.8796492923135428
2024-04-26 00:00:00-04:00,87.71424865722656,-1.1676115773737337,-0.937241749325581
2024-04-29 00:00:00-04:00,87.73624420166016,-0.6634630084462572,-0.8824860011497162
2024-04-30 00:00:00-04:00,86.38156127929688,-0.41225761217134504,-0.788440323354042
2024-05-01 00:00:00-04:00,83.02135467529297,-0.5593021119332349,-0.7426126810698805
2024-05-02 00:00:00-04:00,85.79669952392578,-0.3792706473559946,-0.6699442743271034
2024-05-03 00:00:00-04:00,88.76799774169922,0.06429279211516814,-0.523096861038649
2024-05-06 00:00:00-04:00,92.11820220947266,0.7383516499323548,-0.2708071588444483
2024-05-07 00:00:00-04:00,90.53257751464844,1.073549051799077,-0.0019359167157432318
2024-05-08 00:00:00-04:00,90.390625,1.2957926720502115,0.25760980103744774
2024-05-09 00:00:00-04:00,88.72601318359375,1.2747458642116953,0.46103701367229727
2024-05-10 00:00:00-04:00,89.85673522949219,1.3554896627780124,0.6399275434934403
2024-05-13 00:00:00-04:00,90.37762451171875,1.4495875084305965,0.8018595364808715
2024-05-14 00:00:00-04:00,91.33438873291016,1.5967486073750337,0.9608373506597039
2024-05-15 00:00:00-04:00,94.60760498046875,2.0175682727700774,1.1721835350817786
2024-05-16 00:00:00-04:00,94.33667755126953,2.27739892596324,1.3932266132580708
2024-05-17 00:00:00-04:00,92.45711517333984,2.248481118418141,1.5642775142900849
2024-05-20 00:00:00-04:00,94.75758361816406,2.428238230489299,1.7370696575299278
2024-05-21 00:00:00-04:00,95.36344146728516,2.5899138270426363,1.9076384914324696
2024-05-22 00:00:00-04:00,94.92754364013672,2.6295576598361237,2.0520223251132004
2024-05-23 00:00:00-04:00,103.77445220947266,3.5219266878009137,2.346003197650743
2024-05-24 00:00:00-04:00,106.4438247680664,4.414199828448659,2.759642523810326
2024-05-28 00:00:00-04:00,113.87405395507812,5.778164039490903,3.3633468269464415
2024-05-29 00:00:00-04:00,114.79783630371094,6.814868916907258,4.053651244938605
2024-05-30 00:00:00-04:00,110.4738540649414,7.055839576078213,4.654088911166527
2024-05-31 00:00:00-04:00,109.60707092285156,7.046340085771163,5.1325391460874545
2024-06-03 00:00:00-04:00,114.97279357910156,7.483025465910629,5.60263641005209
