Simulated End Price
612.4573196862369
570.560839344261
550.5667984001791
561.9932106901981
599.4665271762229
576.5498390375849
572.905888313677
545.7477840725106
568.0522433369919
566.5734422560131
559.5345468896779
566.535973942317
565.89351988119
556.9771925374223
561.6934176406966
587.7807980340207
580.1139890342048
550.6760403860796
542.8284975477312
581.9398914359043
554.2601265148683
562.8806526273383
578.2503939599038
562.5252083318455
568.2704356739932
553.5492952621556
524.1612461687296
563.522995157327
584.413017780449
587.3309832936648
570.7274246460314
563.3168024375506
585.1483835988728
573.9729621728378
585.1794952630471
597.6124319542445
567.643721422084
577.9777458908063
523.0282752169835
561.2209584911764
568.4613241538898
566.7158287832209
551.5434251173461
556.1654394128644
593.0568967171671
556.0964712886121
564.4236725328964
565.2124959457609
581.5735851467152
558.1928068589544
564.9765446988308
569.2560818510174
566.9919640075203
560.8725972307324
560.2449628568098
557.9986700521654
556.7620659534216
570.6643309217031
573.8731230454442
570.3662332935538
562.3591519895541
568.2819888299762
562.9244364102586
587.3779251465372
595.0248221308996
583.6286206467032
569.407671903469
596.6484582155477
581.2759963922332
575.0916397420481
581.8654580600377
599.5411625455739
582.4044667771374
561.7056558564005
549.7814690416055
573.5139026217067
552.1467362995586
562.7957879197978
580.1534447140535
573.519539961025
576.752498246333
578.5041241421116
570.8172920997455
560.5219325836356
583.9007877506457
607.8724869562316
558.3906726570806
599.0395753617873
577.2506872586932
569.6044035670118
567.4240863603636
582.6999129959146
583.1277738510357
550.0382137962833
567.2520718001832
569.8787278080886
582.1037501102301
567.0495239746225
565.3711703353869
562.8211430940366
573.0137845907113
606.5318913310443
595.4362064027497
561.7434825828394
551.6246924655042
566.455861802694
574.7231052785316
559.7477629709284
575.5761135961986
571.3061186591165
568.3880695473285
564.8425229036706
553.493461605969
562.431940742029
562.5869844833178
543.042226238122
559.3007404487416
566.672152068895
568.5133528829648
570.4670926724615
544.0508460021373
604.8774605337699
568.1403630943089
570.8868513023097
571.5822325699219
528.2959504870946
566.9774697372891
567.098627207557
591.706851658923
569.5710755547104
546.4798510595178
558.7166541291679
582.4876400997344
571.0546662354052
586.7349592284841
551.1747094123915
574.4933618297172
591.1181378171435
572.6329427034324
579.9135950822495
565.2261021206918
571.0249031263913
560.6871322650065
597.4336245749655
562.5809995105664
586.3989961735181
565.1916915065968
578.9457650111453
574.4661234098452
564.4105249282596
552.4737441975655
575.0820385756505
572.7516356729715
569.1834185810866
576.6823091106028
575.1525279001436
555.0841397858857
567.2713070606624
578.2637408505321
575.5045708055803
563.7113372455336
573.402758169139
576.1119418258711
561.6047766787416
591.8726383104049
564.0460714503155
579.0455526207886
572.3974798567742
573.4291095589889
567.7466895813262
555.4834222873787
560.6067569649746
560.2798976149065
596.0667487556998
560.0658743083305
582.3821629963463
571.0323152363733
548.4633775633739
544.1912170111019
543.6235821132907
560.7736674392307
566.5165908063273
571.9534757603186
556.1668838825843
567.6474252294792
577.637632096013
577.9250124701591
565.9015827019477
574.269381595033
579.8248935720874
555.22669003844
575.6516047810806
569.5718357007495
560.8130333834229
589.2939711138807
561.8374484059368
589.8954855292982
568.7150664932265
561.4662821656177
590.7047648416758
552.535304035634
568.7887381783449
567.5858407513355
561.3214080193768
577.9929099249143
578.4636395333566
555.7313685124749
569.2552664992636
571.2586212318099
572.1531248232711
573.3608272757897
545.9331190535349
579.1760616641891
569.7851242407654
578.05790693271
580.6204058277979
567.0863941500802
580.7396360633148
576.9366399305525
561.6170886586905
567.4591284961841
572.6699930818143
576.9106287509323
548.6577450519437
579.7829786167258
575.4442868304463
553.7194080676283
563.3422150688789
554.6676251542866
562.4933783332754
556.7893762360128
573.7856830854741
570.7409909039394
561.3343721841674
583.9296100303734
537.3065935219033
566.6985866127471
555.8179840764748
560.8235685862386
587.8340229513522
562.0925048676039
564.3366346956352
561.4731711792494
581.3996128169651
577.7737601593246
572.5530861052926
571.2700839062296
531.9383045910308
574.2046795467994
567.6284921917702
549.1215427049543
602.2951263184016
567.6632465093121
564.5158174526557
556.4372700084806
585.8758049265119
568.7711937960878
558.9958806983325
579.3777975434983
584.6591552373322
560.3316168150603
572.0370696851318
592.2041048332643
564.0781590645406
565.2803147360864
584.4910447895583
545.5643969474862
564.9247062047361
572.3272999650538
570.3385611979478
585.2206741611469
535.4326479167192
565.5406756379954
541.7338574077024
566.2478865278115
580.001652825941
570.5614581192265
579.1071089382759
559.2542959493436
586.6456716305025
570.217500560992
550.9879879202795
571.2424253226943
571.698586945034
566.6920346880058
577.4353492952935
578.9897556691715
570.5451586593521
568.8541353019243
573.8366726566503
578.8742719067524
561.1360972496791
556.9385776705273
568.701561338758
562.8523236603274
646.5562283295168
575.5997462081319
571.455893331468
563.7885725009946
556.2902574049496
581.126921587667
575.1000728707911
567.8770341023297
550.083870818036
561.245214295003
596.7955143805162
572.3567020992217
569.7115609066483
590.7722269189231
532.7850298546759
570.8072836755424
589.6940935576921
540.1493641476993
572.0444225491769
577.3135441916212
578.8665733003393
570.2199149057924
570.122392360334
565.448843774954
577.4991412024597
586.7412127926309
575.3232674867625
583.4154671223134
567.6296790038897
576.4581607406634
586.5690458221908
588.1574637811132
573.6000249363775
582.4093353024658
547.8185579544817
561.0954468961711
566.7768173712057
582.7181923307799
583.3480608286206
558.7935069242984
536.7058044067355
548.0183222785657
570.4406963130302
579.5299140477924
597.6064925484637
573.3476725826425
583.3499254244631
569.6292335977562
575.4589676068366
573.5893464531714
571.2662132241151
560.0599644970087
562.6087915853361
571.7386092417875
563.5667124854727
558.0283010254661
561.1122768018946
565.3530039732958
575.7126674210691
564.804660257293
568.7955086494316
559.4885640929897
572.2189877937321
553.2798711530041
555.9058726936229
571.0890915303187
575.7753352702655
572.0253610297485
574.9887157576771
560.8764297916437
586.5916327760609
575.6258221897408
583.325141423836
582.74385565358
546.2458695279107
605.2193254097579
576.3647324759678
548.5319500228278
559.7133070649996
572.7231149786791
572.7596673779523
566.5722955597892
570.3952289579365
564.654193294075
562.8031038154995
552.1424391349628
543.5319230404208
551.5786961379382
542.0034098162882
579.5651812900952
569.2307906508827
586.4331094555621
565.5529755548467
579.1939869796053
571.2940812682155
558.6023766103426
563.0257529383899
551.7838264147799
567.4080642630048
581.1836784322196
580.9579725974614
580.8198103514321
583.5788958992612
564.2411829390697
562.6594708079842
603.4491587617268
581.6219219935
575.1215493100453
579.8921440723262
573.9223231341521
574.2765908424559
555.1965173940115
592.4346527610787
567.8308559713963
579.2003397887981
561.6370825765092
555.4425921034062
568.4189223774014
591.1238684139821
550.6465323118296
576.1379743887817
567.6751461008038
560.946499729967
561.8763616972317
577.2947589699424
541.9838569520031
583.0335480106455
578.9341634518271
551.7973555141623
575.3827059242157
566.979896796184
575.1918943155642
559.5251025033915
577.9786275513607
541.8995869221276
575.9908967221467
561.8832517253903
585.9469180390535
585.8258308601878
571.6293026811659
585.3623489456097
577.4409116456271
585.3561218740268
595.6998936318412
584.0449851352469
571.1299808172661
567.6831300751985
552.5037945779225
570.5744165485295
558.3054018191741
547.250191343554
569.6546399779525
583.1618538319246
556.082609351531
591.9459295417428
587.5639354733573
596.9172616605963
560.4070070896445
578.0033710665481
582.3880365242155
570.8525378748543
539.3379596535623
583.649876937487
565.8921524598279
571.0295611666303
582.1213582019806
546.5065199709536
527.4730571563408
569.9179514075171
567.9485815971776
567.8532311976447
587.1065754398819
570.0962594986058
566.3098241727914
581.055804123553
567.4583907020192
568.1879059025207
571.5181091764459
583.5447793036857
562.9442018854286
584.0078210573271
568.9764261142917
574.3851641652357
565.4117105138466
559.8121357247782
545.186564599532
565.2721370697313
572.0405869313449
551.7414440902421
566.8776929887518
558.8189844641208
570.7115553042175
560.7897765760996
546.1919162478633
569.2444620350585
550.7309860289558
568.272707351865
577.5714729815493
568.5268754504494
574.7511928306333
566.6482475253249
554.7776819020462
555.2037796751337
572.5392357990709
579.1292124736902
574.2735051967602
579.092144069738
578.7355566178896
574.626904813027
571.8221552769639
560.9317858192022
564.3609590660385
559.8735355273617
590.7294969392111
560.9049501217442
588.3293754492387
565.8851453745449
573.1909213505741
559.1522225989269
581.759977527604
581.2617519516134
586.7440231005276
564.5240715086685
575.3042921093161
563.1851006020556
594.8589924560906
589.9381451848986
569.0093377852158
583.0841118783251
570.5844607981517
553.1714800968783
551.0787054531831
590.2102704163436
575.9353448883722
552.5678044818999
590.7700006898696
580.847910550415
596.3063081747553
583.2518167396223
568.5177540793164
590.8161102129766
555.8551259488806
578.7918841012016
580.0770958032583
569.7462680526414
565.3016411961713
562.7506802016832
585.0412905650976
570.2465954837106
591.6514435714008
572.7253657908825
590.1467112349159
569.0952363437679
587.8916130551
564.2954362491113
557.8895359446232
559.1578046223926
562.0636671864951
577.4857867528133
564.7250848929483
568.9689824296329
559.6487217103505
600.3059213758396
573.1674673750856
576.6801885440373
548.9747616810387
564.3019995986775
548.7308113424228
601.2505148338461
588.8184728789331
571.4336936910775
562.6438211991778
575.7424800829968
570.0965228932658
575.1269974606851
579.3606132529735
587.5250854979233
555.3697262553537
574.9329220205657
555.2444595101306
570.769242934801
568.0195433139414
575.89149586807
570.5805593396666
578.9303373337257
588.1351811612464
574.7742680124161
560.8647581091234
578.0899585922145
575.6333870072001
558.5277240798735
582.5706214640435
564.7302424099454
564.7136466398553
551.3469003169614
558.6802507080214
581.5579751674874
588.2814764774573
575.0906170483191
568.4271827520565
564.1507835618515
572.6522622918606
582.8433874973897
571.5272967788549
551.9638686481186
579.9570842336337
585.8219434595196
585.6437721590084
576.9207668758705
570.5733302311619
580.0160709282421
