Date,VaR,Actual Loss,Violation
2021-10-08,16.664831397073158,-0.9800000000000182,False
2021-10-11,16.338614300825043,-5.769999999999982,False
2021-10-12,17.251112476733,0.2400000000000091,False
2021-10-13,21.178011128488436,-0.3299999999999841,False
2021-10-14,18.134494407420505,-3.660000000000025,False
2021-10-15,17.63675114839816,-7.779999999999973,False
2021-10-18,16.05904653306692,-14.25,False
2021-10-19,16.009124460928547,-18.319999999999993,False
2021-10-20,14.322937383927126,-14.96999999999997,False
2021-10-21,15.260983853505309,-10.629999999999995,False
2021-10-22,15.794653298454705,-5.149999999999977,False
2021-10-25,16.100041309295193,-5.28000000000003,False
2021-10-26,15.475651210253886,-3.650000000000034,False
2021-10-27,16.391266552114246,-5.020000000000039,False
2021-10-28,16.716047346866503,-6.949999999999989,False
2021-10-29,14.843204187100014,-12.010000000000048,False
2021-11-01,16.6212611276581,-9.5,False
2021-11-02,15.77700882269039,-9.930000000000007,False
2021-11-03,15.809378264895827,-13.170000000000016,False
2021-11-04,16.40279762151249,-13.990000000000009,False
2021-11-05,15.904168461132429,-12.479999999999961,False
2021-11-08,16.48286417988544,-10.620000000000005,False
2021-11-09,18.535846706114,-6.259999999999991,False
2021-11-10,17.57836826199167,3.660000000000025,False
2021-11-11,17.560402862862247,7.6299999999999955,False
2021-11-12,18.102055889698647,3.8999999999999773,False
2021-11-15,15.628665611235931,3.4500000000000455,False
2021-11-16,16.221763797398808,-2.099999999999966,False
2021-11-17,17.20527820657992,-8.110000000000014,False
2021-11-18,18.347086341502518,-11.160000000000025,False
2021-11-19,16.63831928343359,-9.289999999999964,False
2021-11-22,16.844831604332626,-4.689999999999998,False
2021-11-23,16.351947885414802,-0.060000000000002274,False
2021-11-24,18.62982966199712,-1.1299999999999955,False
2021-11-26,16.519767373245088,10.550000000000011,False
2021-11-29,17.521578526258736,4.2999999999999545,False
2021-11-30,17.11968995616354,5.479999999999961,False
2021-12-01,17.00356808492853,10.349999999999966,False
2021-12-02,16.756168158752075,8.840000000000032,False
2021-12-03,17.20163355644405,8.060000000000002,False
2021-12-06,17.419184173918723,13.480000000000018,False
2021-12-07,19.345859581079992,-4.009999999999991,False
2021-12-08,19.39281863574655,-12.479999999999961,False
2021-12-09,21.11757217141212,-3.8100000000000023,False
2021-12-10,17.587703712251596,-14.870000000000005,False
2021-12-13,17.816486390125476,-6.050000000000011,False
2021-12-14,21.071677964733567,9.620000000000005,False
2021-12-15,21.883290168057385,2.5600000000000023,False
2021-12-16,22.09740637877138,6.8799999999999955,False
2021-12-17,19.830121729926987,13.090000000000032,False
2021-12-20,18.423916227842824,11.560000000000002,False
2021-12-21,19.259284460608285,-1.009999999999991,False
2021-12-22,19.400952123649915,3.099999999999966,False
2021-12-23,18.80584468621271,-10.069999999999993,False
2021-12-27,21.37618056270952,-18.560000000000002,False
2021-12-28,20.763978461508714,-20.909999999999968,False
2021-12-29,19.74764899346252,-12.329999999999984,False
2021-12-30,20.740267164731677,-6.399999999999977,False
2021-12-31,20.94861878063176,-0.9300000000000068,False
2022-01-03,20.246482397974432,1.7999999999999545,False
2022-01-04,19.3358586285824,5.139999999999986,False
2022-01-05,18.415954733666524,17.25,False
2022-01-06,17.152576914163888,16.319999999999993,False
2022-01-07,16.36305376769127,17.97999999999996,True
2022-01-10,17.25977922570877,21.560000000000002,True
2022-01-11,17.937371374873692,10.639999999999986,False
2022-01-12,18.464417998738668,-3.0600000000000023,False
2022-01-13,19.280930504624052,6.360000000000014,False
2022-01-14,20.58241053060391,-0.14999999999997726,False
2022-01-18,18.75089333143262,9.550000000000011,False
2022-01-19,19.303152478374216,19.329999999999984,True
2022-01-20,19.138739369421444,25.620000000000005,True
2022-01-21,18.548188403799543,25.94999999999999,True
2022-01-24,20.877226688354426,26.69999999999999,True
2022-01-25,19.736422611615637,25.430000000000007,True
2022-01-26,22.565762350695024,21.900000000000034,False
2022-01-27,19.69819425248511,20.609999999999957,True
2022-01-28,19.297793611937323,-0.11000000000001364,False
2022-01-31,19.80761787098504,-9.75,False
2022-02-01,21.206637713513317,-20.399999999999977,False
2022-02-02,21.04291846768899,-23.910000000000025,False
2022-02-03,20.49879179964853,-12.439999999999998,False
2022-02-04,17.560732752863146,-6.199999999999989,False
2022-02-07,21.08357894458271,7.920000000000016,False
2022-02-08,21.800168035419574,6.399999999999977,False
2022-02-09,25.299801136966266,1.759999999999991,False
2022-02-10,19.98114431137958,-4.8799999999999955,False
2022-02-11,21.34996982929789,10.939999999999998,False
2022-02-14,20.495155317612102,7.6299999999999955,False
2022-02-15,22.241375613811215,2.990000000000009,False
2022-02-16,19.439551319590805,10.689999999999998,False
2022-02-17,19.885884323795665,12.970000000000027,False
2022-02-18,20.3740305660084,5.550000000000011,False
2022-02-22,21.491075590042215,9.410000000000025,False
2022-02-23,20.455277297323505,26.689999999999998,True
2022-02-24,22.833398761685373,15.54000000000002,False
2022-02-25,22.12812041523955,-0.3199999999999932,False
2022-02-28,19.8348161857582,-5.2900000000000205,False
2022-03-01,20.50185434553174,-3.410000000000025,False
2022-03-02,20.837507798064394,-17.79000000000002,False
2022-03-03,22.293985001870908,-1.7699999999999818,False
2022-03-04,22.05835731679008,8.46999999999997,False
2022-03-07,21.703297559446582,21.930000000000007,True
2022-03-08,20.018475993666584,18.129999999999995,False
2022-03-09,20.969539121956814,12.230000000000018,False
2022-03-10,20.88456459851932,10.979999999999961,False
2022-03-11,18.22193427735027,12.889999999999986,False
2022-03-14,18.76760537233872,6.689999999999998,False
2022-03-15,18.76142230849905,-4.800000000000011,False
2022-03-16,18.041873568626386,-5.329999999999984,False
2022-03-17,19.344926451384538,-13.159999999999968,False
2022-03-18,18.9761776672658,-27.079999999999984,False
2022-03-21,19.35952354473318,-31.899999999999977,False
2022-03-22,18.51363376945011,-28.789999999999964,False
2022-03-23,20.932442106413475,-11.509999999999991,False
2022-03-24,19.238012376001222,-15.199999999999989,False
2022-03-25,18.3678221170656,-7.850000000000023,False
2022-03-28,20.618867474557078,-14.82000000000005,False
2022-03-29,21.476558660935495,-14.230000000000018,False
2022-03-30,19.75763938456521,-15.25,False
2022-03-31,19.251869695959044,-2.890000000000043,False
2022-04-01,19.764549386912222,-2.5,False
2022-04-04,17.615746021571397,-4.389999999999986,False
2022-04-05,18.055792103919714,10.089999999999975,False
2022-04-06,17.292539236917207,13.829999999999984,False
2022-04-07,18.30832489293249,8.439999999999998,False
2022-04-08,17.376539907214863,12.689999999999998,False
2022-04-11,17.487088831935125,28.400000000000034,True
2022-04-12,16.370973117433778,21.640000000000043,True
2022-04-13,17.451832879851793,6.899999999999977,False
2022-04-14,16.943025872398437,15.660000000000025,False
2022-04-18,18.455720370319398,10.460000000000036,False
2022-04-19,17.387828439044767,-5.3700000000000045,False
2022-04-20,19.093321814325122,-1.759999999999991,False
2022-04-21,16.875116840810392,12.199999999999989,False
2022-04-22,17.887207816614136,13.019999999999982,False
2022-04-25,17.835966833503903,9.099999999999966,False
2022-04-26,16.937317857288974,29.109999999999957,True
2022-04-27,17.135787168867353,24.439999999999998,True
2022-04-28,16.36237576947002,6.130000000000052,False
2022-04-29,18.644135389538746,12.140000000000043,False
2022-05-02,19.265236903871767,11.100000000000023,False
2022-05-03,16.79830645749587,-1.67999999999995,False
2022-05-04,19.189522032090338,-12.840000000000032,False
2022-05-05,19.642817810785743,15.0,False
2022-05-06,19.189892720752596,4.0,False
2022-05-09,21.731888823088013,21.319999999999993,False
2022-05-10,19.028381448544167,18.049999999999955,False
2022-05-11,22.01372757934695,37.74000000000001,True
2022-05-12,22.9084703253547,21.839999999999975,False
2022-05-13,19.994024570074714,7.310000000000002,False
2022-05-16,20.5641016027663,-1.2899999999999636,False
2022-05-17,20.718529354929274,-5.409999999999968,False
2022-05-18,21.27021963342372,0.6999999999999886,False
2022-05-19,21.517986391096542,1.5699999999999932,False
2022-05-20,26.2737590484723,13.25,False
2022-05-23,19.42365489003646,4.949999999999989,False
2022-05-24,20.41324403632001,18.920000000000016,False
2022-05-25,26.225641759270957,-0.12000000000000455,False
2022-05-26,30.198382940367537,-9.740000000000009,False
2022-05-27,29.231203744053744,-20.410000000000025,False
2022-05-31,21.646045438839906,-14.79000000000002,False
2022-06-01,19.49504107031595,-18.75,False
2022-06-02,19.74348335449281,-23.099999999999966,False
2022-06-03,20.855632837555902,-6.8700000000000045,False
2022-06-06,20.741070602905666,1.8799999999999955,False
2022-06-07,20.151954366162386,-1.589999999999975,False
2022-06-08,19.118538050379698,-1.6400000000000432,False
2022-06-09,20.133364078558373,14.96999999999997,False
2022-06-10,19.156032034704708,17.350000000000023,False
2022-06-13,19.069066341335883,31.79000000000002,True
2022-06-14,18.505120323142705,33.94,True
2022-06-15,17.5816517659905,24.83000000000004,True
2022-06-16,17.545522596578223,27.99000000000001,True
2022-06-17,17.349096407600427,14.139999999999986,False
2022-06-21,18.146107175784323,-5.660000000000025,False
2022-06-22,19.704012512478982,-4.75,False
2022-06-23,20.79376140115778,-2.0500000000000114,False
2022-06-24,18.007089918126127,-23.20999999999998,False
2022-06-27,20.76510168854685,-17.75,False
2022-06-28,20.928657456724352,-2.4599999999999795,False
2022-06-29,19.709595147090226,-3.1299999999999955,False
2022-06-30,19.768835601450064,4.569999999999993,False
2022-07-01,18.89788884266784,12.479999999999961,False
2022-07-05,19.17740886194059,5.490000000000009,False
2022-07-06,17.646664657787994,-5.259999999999991,False
2022-07-07,18.040251703280205,-11.180000000000007,False
2022-07-08,17.913159327384335,-15.060000000000002,False
2022-07-11,18.572494644208405,-6.909999999999968,False
2022-07-12,17.450191864948124,0.7200000000000273,False
2022-07-13,17.406451824969395,3.1499999999999773,False
2022-07-14,15.771612032600956,8.310000000000002,False
2022-07-15,17.301214338291572,3.4699999999999704,False
2022-07-18,16.37401410727142,-0.36000000000001364,False
2022-07-19,17.71549477206048,-12.050000000000011,False
2022-07-20,17.177047120773295,-17.370000000000005,False
2022-07-21,15.17683389413935,-20.700000000000045,False
2022-07-22,16.606540386256768,-10.109999999999957,False
2022-07-25,16.206589711780964,-10.860000000000014,False
2022-07-26,15.499898168596019,3.919999999999959,False
2022-07-27,17.835560373658552,-3.7799999999999727,False
2022-07-28,18.354860549685668,-2.42999999999995,False
2022-07-29,18.058693677335498,-13.460000000000036,False
2022-08-01,15.394649754222712,-14.990000000000009,False
2022-08-02,14.77797223269448,-19.939999999999998,False
2022-08-03,15.34217054557024,-16.07000000000005,False
2022-08-04,19.131800688468047,-14.580000000000041,False
2022-08-05,17.930727618324795,-6.289999999999964,False
2022-08-08,18.018982267628132,-5.439999999999998,False
2022-08-09,18.529898949406743,-2.75,False
2022-08-10,19.89066095376893,-3.0399999999999636,False
2022-08-11,19.402152564894152,0.3199999999999932,False
2022-08-12,18.407868026911387,-8.640000000000043,False
2022-08-15,18.30582113457524,-12.349999999999966,False
2022-08-16,16.655567499907818,-15.199999999999989,False
2022-08-17,17.781200404328843,-2.5600000000000023,False
2022-08-18,18.49858325881553,-5.199999999999989,False
2022-08-19,17.249161090950338,7.53000000000003,False
2022-08-22,19.18185950572365,18.689999999999998,False
2022-08-23,18.525286567332103,18.170000000000016,False
2022-08-24,17.29033828855006,13.480000000000018,False
2022-08-25,17.380067560953705,8.699999999999989,False
2022-08-26,16.608442222254098,15.410000000000025,False
2022-08-29,16.41591154583415,9.949999999999989,False
2022-08-30,16.76186041361251,13.079999999999984,False
2022-08-31,16.023546979668424,15.729999999999961,False
2022-09-01,16.528508684950737,21.170000000000016,True
2022-09-02,17.893782944233806,12.259999999999991,False
2022-09-06,18.89055727615937,11.350000000000023,False
2022-09-07,18.262758957013943,2.0500000000000114,False
2022-09-08,16.267023763616407,-1.25,False
2022-09-09,17.1418112213654,-7.689999999999998,False
2022-09-12,15.730808977521463,-15.560000000000002,False
2022-09-13,16.582233862624832,-0.6500000000000341,False
2022-09-14,16.542156141832947,2.9399999999999977,False
2022-09-15,16.811143478960503,9.410000000000025,False
2022-09-16,17.297251898516834,17.75999999999999,True
2022-09-19,16.817469791402857,19.680000000000007,True
2022-09-20,15.331148116777172,4.970000000000027,False
2022-09-21,19.262536135320147,12.45999999999998,False
2022-09-22,19.53418362709931,11.029999999999973,False
2022-09-23,21.60919422319671,13.800000000000011,False
2022-09-26,17.530787762826264,16.66999999999996,False
2022-09-27,17.328218335903728,14.240000000000009,False
2022-09-28,16.829032659074528,3.6200000000000045,False
2022-09-29,15.973100495607468,8.189999999999998,False
2022-09-30,16.951026826512134,8.25,False
2022-10-03,16.526756093210793,0.8400000000000318,False
2022-10-04,15.544219850238164,-7.640000000000043,False
2022-10-05,15.790465280360422,-2.0399999999999636,False
2022-10-06,15.055212660917675,-7.8799999999999955,False
2022-10-07,14.811864300522274,-1.839999999999975,False
2022-10-10,16.794781693047753,7.1200000000000045,False
2022-10-11,17.06832646788638,19.370000000000005,True
2022-10-12,17.293339606615632,19.310000000000002,True
2022-10-13,18.32619208009038,10.930000000000007,False
2022-10-14,15.598308733419856,8.359999999999957,False
2022-10-17,18.077485971203686,-2.9399999999999977,False
2022-10-18,16.019473883260503,-8.729999999999961,False
2022-10-19,16.468465648993885,-7.830000000000041,False
2022-10-20,16.819864346210863,-0.29000000000002046,False
2022-10-21,16.06615081861588,-14.67999999999995,False
2022-10-24,17.00803528022098,-9.090000000000032,False
2022-10-25,17.62158642440062,-12.720000000000027,False
2022-10-26,17.159768298788833,-7.42999999999995,False
2022-10-27,15.632395168163981,-3.759999999999991,False
2022-10-28,16.693494831733517,-5.7900000000000205,False
2022-10-31,16.969190886888043,0.5,False
2022-11-01,17.677981241208272,9.089999999999975,False
2022-11-02,15.883186194881546,12.239999999999952,False
2022-11-03,16.27193347757509,12.379999999999995,False
2022-11-04,17.765110354508806,16.529999999999973,False
2022-11-07,17.82845707950736,10.350000000000023,False
2022-11-08,17.464269774306615,5.57000000000005,False
2022-11-09,15.804130818257732,2.3600000000000136,False
2022-11-10,17.02082338152647,-22.25,False
2022-11-11,16.99772901936393,-23.269999999999982,False
2022-11-14,16.66042945559053,-17.840000000000032,False
2022-11-15,16.967436312145907,-19.840000000000032,False
2022-11-16,16.627827417586303,-22.110000000000014,False
2022-11-17,16.810961620559965,-2.0600000000000023,False
2022-11-18,24.771506587121053,3.1399999999999864,False
2022-11-21,20.67997489131966,3.5500000000000114,False
2022-11-22,20.74268228337945,3.4399999999999977,False
2022-11-23,20.31721295571441,-3.3799999999999955,False
2022-11-25,20.713065383765127,-2.109999999999957,False
2022-11-28,20.007018351462534,2.1100000000000136,False
2022-11-29,18.281435299220504,1.3199999999999932,False
2022-11-30,17.466450668274092,-7.409999999999968,False
2022-12-01,19.1478817678518,-4.899999999999977,False
2022-12-02,19.091258238542196,-5.6299999999999955,False
2022-12-05,17.304660205334244,-4.930000000000007,False
2022-12-06,17.394331864292212,-1.1099999999999568,False
2022-12-07,18.173692236825673,12.829999999999984,False
2022-12-08,17.98381880420618,9.870000000000005,False
2022-12-09,18.594240167318844,10.509999999999991,False
2022-12-12,18.18455538746099,2.0600000000000023,False
2022-12-13,17.452104667733636,-6.970000000000027,False
2022-12-14,17.923781819038766,-5.980000000000018,False
2022-12-15,17.347389493108324,6.9599999999999795,False
2022-12-16,17.781649316381674,7.779999999999973,False
2022-12-19,17.187673433387374,15.819999999999993,False
2022-12-20,16.86916811036025,19.100000000000023,True
2022-12-21,16.775153343383977,13.050000000000011,False
2022-12-22,16.183895872086794,10.120000000000005,False
2022-12-23,17.041573370739115,6.889999999999986,False
2022-12-27,16.7973052250006,6.170000000000016,False
2022-12-28,16.32401258017316,9.439999999999998,False
2022-12-29,16.181877935047225,7.009999999999991,False
2022-12-30,15.754611624680678,0.4800000000000182,False
2023-01-03,17.06052838513878,2.8800000000000523,False
2023-01-04,16.840018820519333,-2.160000000000025,False
2023-01-05,15.150238177686134,-1.4800000000000182,False
2023-01-06,15.18414170440019,-2.3600000000000136,False
2023-01-09,16.244551339644374,-4.259999999999991,False
2023-01-10,15.3491724505092,-8.350000000000023,False
2023-01-11,16.012061295203637,-11.799999999999955,False
2023-01-12,14.771222915549203,-17.45999999999998,False
2023-01-13,15.510583022352762,-12.159999999999968,False
2023-01-17,16.793027719543232,-10.990000000000009,False
2023-01-18,17.585837844054254,-5.0400000000000205,False
2023-01-19,14.69142203328073,2.3899999999999864,False
2023-01-20,15.761200882293224,-3.6299999999999955,False
2023-01-23,15.004934446432458,-7.990000000000009,False
2023-01-24,15.683358401733358,-6.830000000000041,False
2023-01-25,14.449594013891385,-9.849999999999966,False
2023-01-26,16.062061349654186,-18.180000000000007,False
2023-01-27,15.517935666035783,-13.57000000000005,False
2023-01-30,15.916477469062386,-1.3100000000000023,False
2023-01-31,17.851122155586154,-6.25,False
2023-02-01,16.71033059253955,-13.180000000000007,False
2023-02-02,17.65590494330297,-18.370000000000005,False
2023-02-03,16.779801194553215,-9.919999999999959,False
2023-02-06,16.292100144169353,-13.310000000000002,False
2023-02-07,17.325376879374687,-15.25,False
2023-02-08,18.51448725590268,-3.4499999999999886,False
2023-02-09,18.035713816463044,10.04000000000002,False
2023-02-10,20.32132054136207,6.479999999999961,False
2023-02-13,19.77082304706323,-0.9099999999999682,False
2023-02-14,18.76478081489512,3.1300000000000523,False
2023-02-15,18.906534165423523,-4.730000000000018,False
2023-02-16,18.764774389079207,-1.6200000000000045,False
2023-02-17,16.767725671515393,-1.4599999999999795,False
2023-02-21,17.354781679088262,10.45999999999998,False
2023-02-22,18.4346652744307,12.489999999999952,False
2023-02-23,18.291886983191716,12.279999999999973,False
2023-02-24,17.99296800619493,11.439999999999998,False
2023-02-27,17.636457995759883,7.2099999999999795,False
2023-02-28,16.728089743435532,0.46999999999997044,False
2023-03-01,17.759541052799705,3.0500000000000114,False
2023-03-02,16.777404449982782,3.2000000000000455,False
2023-03-03,16.16824449292011,-7.819999999999993,False
2023-03-06,17.0249594236509,-6.069999999999993,False
2023-03-07,15.691563042840414,-2.769999999999982,False
2023-03-08,16.972966740856236,-6.610000000000014,False
2023-03-09,15.21363722171668,0.9499999999999886,False
2023-03-10,17.019147932454814,11.120000000000005,False
2023-03-13,16.8180327589248,9.319999999999993,False
2023-03-14,15.993790085780176,-1.0299999999999727,False
2023-03-15,16.166082417872303,-1.1099999999999568,False
2023-03-16,15.445640812071304,-14.139999999999986,False
2023-03-17,15.618817539220004,-16.80000000000001,False
2023-03-20,15.157984795946902,-15.269999999999982,False
2023-03-21,15.748618379573543,-12.970000000000027,False
2023-03-22,15.675669770327659,-7.189999999999998,False
2023-03-23,16.312691989694144,-2.9399999999999977,False
2023-03-24,17.531409882292053,-5.53000000000003,False
2023-03-27,15.567254962703203,-2.7900000000000205,False
2023-03-28,16.970192728688232,3.2200000000000273,False
2023-03-29,15.632620327799543,-6.600000000000023,False
2023-03-30,17.930805240233155,-5.920000000000016,False
2023-03-31,18.21129393178893,-10.029999999999973,False
2023-04-03,17.41110372094363,-11.379999999999995,False
2023-04-04,15.58998764179006,-11.939999999999998,False
2023-04-05,16.9050277401156,-3.1899999999999977,False
2023-04-06,18.103614925349007,-2.3700000000000045,False
2023-04-10,17.213656848095354,3.0600000000000023,False
2023-04-11,16.542577659929577,4.319999999999993,False
2023-04-12,18.12822399211211,6.019999999999982,False
2023-04-13,16.23849995734423,-3.25,False
2023-04-14,17.40061700869893,-0.5199999999999818,False
2023-04-17,17.417719891666763,-0.9700000000000273,False
2023-04-18,16.641252185710982,-3.0299999999999727,False
2023-04-19,14.491280713800563,-5.660000000000025,False
2023-04-20,16.38348112246797,2.8899999999999864,False
2023-04-21,17.228516918523894,1.9599999999999795,False
2023-04-24,18.381788936989892,2.890000000000043,False
2023-04-25,16.132586025765363,8.860000000000014,False
2023-04-26,16.189628069317166,6.830000000000041,False
2023-04-27,17.238413918027618,-4.069999999999993,False
2023-04-28,15.122799141036865,-5.949999999999989,False
2023-05-01,15.136582979587843,-6.240000000000009,False
2023-05-02,15.056762954577437,-9.379999999999995,False
2023-05-03,16.388361493556715,-5.410000000000025,False
2023-05-04,17.15199109138797,4.180000000000007,False
2023-05-05,16.76546826195721,-0.3300000000000409,False
2023-05-08,18.748686452339484,-1.5,False
2023-05-09,14.94211065080259,-2.2600000000000477,False
2023-05-10,16.349161100082142,-7.850000000000023,False
2023-05-11,16.467854363936908,-10.029999999999973,False
2023-05-12,17.27159122852521,-2.1399999999999864,False
2023-05-15,18.52221536042606,-3.1000000000000227,False
2023-05-16,17.37581627517403,-5.519999999999982,False
2023-05-17,16.48328106548098,-5.979999999999961,False
2023-05-18,17.361680174116373,-11.060000000000002,False
2023-05-19,15.919340845142415,-11.46999999999997,False
2023-05-22,17.8028826883658,-10.839999999999975,False
2023-05-23,17.67201467170605,-6.189999999999998,False
2023-05-24,17.82531976428379,-0.5300000000000296,False
2023-05-25,16.677461851129408,-2.4500000000000455,False
2023-05-26,17.151336796499038,-11.890000000000043,False
2023-05-30,17.922226102750983,-12.340000000000032,False
2023-05-31,16.685241617397367,-14.629999999999995,False
2023-06-01,18.039429504543023,-20.349999999999966,False
2023-06-02,17.91615567970547,-14.919999999999959,False
2023-06-05,17.78562983984233,-6.489999999999952,False
2023-06-06,19.12019522172983,-4.849999999999966,False
2023-06-07,20.296918434382235,-0.8299999999999841,False
2023-06-08,18.64075383016467,-1.1299999999999955,False
2023-06-09,19.706793344483913,0.14999999999997726,False
2023-06-12,17.920104503290816,-5.590000000000032,False
2023-06-13,18.245121180437422,-8.420000000000016,False
2023-06-14,17.517261793331386,-17.069999999999993,False
2023-06-15,18.082434956039037,-17.110000000000014,False
2023-06-16,19.025538525838158,-13.430000000000007,False
2023-06-20,19.504291058550905,-6.409999999999968,False
2023-06-21,19.464999002391096,1.3600000000000136,False
2023-06-22,19.23831787940128,-0.27000000000003865,False
2023-06-23,18.794592542454268,7.71999999999997,False
2023-06-26,19.70718035671814,10.25,False
2023-06-27,19.472493721900946,3.069999999999993,False
2023-06-28,17.74336706197579,-2.640000000000043,False
2023-06-29,18.006270282868343,2.3600000000000136,False
2023-06-30,18.18565099136009,-6.8799999999999955,False
2023-07-03,19.08986228425482,-12.610000000000014,False
2023-07-05,18.214973206106606,-6.449999999999989,False
2023-07-06,19.09619011210509,-2.919999999999959,False
2023-07-07,19.14937807500769,-2.430000000000007,False
2023-07-10,18.491462786329464,3.0600000000000023,False
2023-07-11,19.659888464380856,2.1200000000000045,False
2023-07-12,20.35542307165531,-2.5300000000000296,False
2023-07-13,19.205427608867808,-11.680000000000007,False
2023-07-14,18.42085356791989,-12.819999999999993,False
2023-07-17,18.711838634752326,-16.24000000000001,False
2023-07-18,18.16721277907351,-17.560000000000002,False
2023-07-19,18.42630134093565,-12.829999999999984,False
2023-07-20,20.085123870237396,2.3899999999999864,False
2023-07-21,20.027791566551798,3.4399999999999977,False
2023-07-24,19.618669380363315,6.380000000000052,False
2023-07-25,19.30841625326491,6.960000000000036,False
2023-07-26,19.67221871571178,8.129999999999995,False
2023-07-27,18.392196895674658,0.13999999999998636,False
2023-07-28,20.662907887189192,-7.849999999999966,False
2023-07-31,18.889075207694304,-7.4500000000000455,False
2023-08-01,20.386339012668202,-4.009999999999991,False
2023-08-02,19.87634670245103,3.1299999999999955,False
2023-08-03,19.912727689047188,2.830000000000041,False
2023-08-04,19.989913665294978,11.439999999999998,False
2023-08-07,19.073305017072016,8.490000000000009,False
2023-08-08,20.47683420358061,10.789999999999964,False
2023-08-09,18.787053091736595,6.46999999999997,False
2023-08-10,19.738632810890977,5.189999999999998,False
2023-08-11,19.428322433959124,5.789999999999964,False
2023-08-14,20.341366065802617,4.829999999999984,False
2023-08-15,19.52734832179607,5.569999999999993,False
2023-08-16,19.38769240248405,5.3700000000000045,False
2023-08-17,20.3012617441903,10.009999999999991,False
2023-08-18,19.584452510249264,8.110000000000014,False
2023-08-21,18.81923020921579,6.4500000000000455,False
2023-08-22,19.660119188189867,3.0400000000000205,False
2023-08-23,20.79655236521819,-6.569999999999993,False
2023-08-24,19.230594853104492,-2.6399999999999864,False
2023-08-25,18.141893255489776,-5.889999999999986,False
2023-08-28,19.51907875908563,-2.8600000000000136,False
2023-08-29,19.413533022602167,-11.379999999999995,False
2023-08-30,19.34799012443409,-7.740000000000009,False
2023-08-31,19.20921175824668,-16.760000000000048,False
2023-09-01,20.107330980096663,-13.560000000000002,False
2023-09-05,19.14346853861474,-11.300000000000011,False
2023-09-06,18.999397322072753,0.029999999999972715,False
2023-09-07,20.52737737958705,4.800000000000011,False
2023-09-08,20.001445463776463,5.410000000000025,False
2023-09-11,21.660773565071338,0.6200000000000045,False
2023-09-12,20.414842332947103,5.28000000000003,False
2023-09-13,20.294524168333396,0.5300000000000296,False
2023-09-14,19.483512448192982,-5.2099999999999795,False
2023-09-15,18.713331782381374,1.759999999999991,False
2023-09-18,19.200349591016163,6.2999999999999545,False
2023-09-19,18.639343316653253,2.909999999999968,False
2023-09-20,21.06000816179676,9.659999999999968,False
2023-09-21,19.1321765422295,19.399999999999977,True
2023-09-22,18.68673102779593,12.899999999999977,False
2023-09-25,19.479079535003564,11.050000000000011,False
2023-09-26,20.695806415129027,15.660000000000025,False
2023-09-27,19.752245337101044,9.5,False
2023-09-28,18.474146128921006,-0.14999999999997726,False
