Date,Close
2021-10-22,7.59
2021-10-25,7.94
2021-10-26,7.77
2021-10-27,7.44
2021-10-28,7.91
2021-10-29,7.8
2021-11-01,8.21
2021-11-02,8.13
2021-11-03,8.26
2021-11-04,8.34
2021-11-05,8.33
2021-11-08,8.45
2021-11-09,8.28
2021-11-10,8.02
2021-11-11,7.7
2021-11-12,7.4
2021-11-15,8.17
2021-11-16,8.19
2021-11-17,8.12
2021-11-18,7.41
2021-11-19,7.31
2021-11-22,7.15
2021-11-23,6.7
2021-11-24,6.85
2021-11-26,6.88
2021-11-29,6.8
2021-11-30,6.55
2021-12-01,6.15
2021-12-02,6.03
2021-12-03,5.88
2021-12-06,6.02
2021-12-07,6.39
2021-12-08,6.55
2021-12-09,6.27
2021-12-10,6.1
2021-12-13,5.89
2021-12-14,5.5
2021-12-15,6.35
2021-12-16,6.13
2021-12-17,6.44
2021-12-20,6.19
2021-12-21,6.44
2021-12-22,6.48
2021-12-23,6.65
2021-12-27,6.59
2021-12-28,6.42
2021-12-29,6.08
2021-12-30,6.38
2021-12-31,6.55
2022-01-03,6.75
2022-01-04,6.5
2022-01-05,5.88
2022-01-06,5.73
2022-01-07,5.74
2022-01-10,5.58
2022-01-11,5.77
2022-01-12,5.58
2022-01-13,5.25
2022-01-14,5.29
2022-01-18,4.98
2022-01-19,4.85
2022-01-20,4.82
2022-01-21,4.79
2022-01-24,4.63
2022-01-25,4.64
2022-01-26,4.47
2022-01-27,4.19
2022-01-28,4.32
2022-01-31,4.88
2022-02-01,4.89
2022-02-02,4.73
2022-02-03,4.43
2022-02-04,4.44
2022-02-07,4.66
2022-02-08,4.66
2022-02-09,4.95
2022-02-10,4.91
2022-02-11,4.72
2022-02-14,4.55
2022-02-15,4.87
2022-02-16,4.79
2022-02-17,4.47
2022-02-18,4.4
2022-02-22,4.2
2022-02-23,4.75
2022-02-24,5.01
2022-02-25,5.3
2022-02-28,5.22
2022-03-01,5.05
2022-03-02,5.21
2022-03-03,4.89
2022-03-04,4.6
2022-03-07,4.33
2022-03-08,4.29
2022-03-09,4.72
2022-03-10,4.54
2022-03-11,4.47
2022-03-14,3.9
2022-03-15,4.34
2022-03-16,4.56
2022-03-17,4.95
2022-03-18,5.1
2022-03-21,5.01
2022-03-22,5.26
2022-03-23,5.28
2022-03-24,5.27
2022-03-25,5.17
2022-03-28,5.16
2022-03-29,5.35
2022-03-30,5.32
2022-03-31,5.33
2022-04-01,5.3
2022-04-04,5.51
2022-04-05,5.19
2022-04-06,5.05
2022-04-07,5.01
2022-04-08,4.78
2022-04-11,4.77
2022-04-12,4.89
2022-04-13,5.02
2022-04-14,5.06
2022-04-18,4.83
2022-04-19,5.1
2022-04-20,4.91
2022-04-21,4.61
2022-04-22,4.65
2022-04-25,4.82
2022-04-26,4.65
2022-04-27,4.49
2022-04-28,4.41
2022-04-29,4.21
2022-05-02,4.33
2022-05-03,4.33
2022-05-04,4.35
2022-05-05,4.19
2022-05-06,3.99
2022-05-09,3.71
2022-05-10,3.47
2022-05-11,3.11
2022-05-12,3.2
2022-05-13,3.45
2022-05-16,3.47
2022-05-17,3.69
2022-05-18,3.41
2022-05-19,3.55
2022-05-20,3.51
2022-05-23,3.53
2022-05-24,3.42
2022-05-25,3.59
2022-05-26,3.7
2022-05-27,4.08
2022-05-31,4.04
2022-06-01,4.03
2022-06-02,4.25
2022-06-03,4.06
2022-06-06,4.15
2022-06-07,4.05
2022-06-08,4.2
2022-06-09,3.92
2022-06-10,3.85
2022-06-13,3.76
2022-06-14,3.83
2022-06-15,4.07
2022-06-16,4.1
2022-06-17,4.35
2022-06-21,4.38
2022-06-22,4.36
2022-06-23,4.59
2022-06-24,4.58
2022-06-27,4.76
2022-06-28,4.6
2022-06-29,4.64
2022-06-30,4.53
2022-07-01,4.79
2022-07-05,5.08
2022-07-06,5.17
2022-07-07,5.61
2022-07-08,5.6
2022-07-11,5.38
2022-07-12,5.36
2022-07-13,5.42
2022-07-14,5.43
2022-07-15,5.51
2022-07-18,5.52
2022-07-19,5.74
2022-07-20,6.06
2022-07-21,6.24
2022-07-22,5.83
2022-07-25,5.87
2022-07-26,5.66
2022-07-27,5.77
2022-07-28,6.07
2022-07-29,6.19
2022-08-01,6.23
2022-08-02,6.42
2022-08-03,6.52
2022-08-04,6.48
2022-08-05,6.55
2022-08-08,6.67
2022-08-09,6.33
2022-08-10,6.82
2022-08-11,7.09
2022-08-12,7.15
2022-08-15,7.22
2022-08-16,6.96
2022-08-17,6.73
2022-08-18,6.38
2022-08-19,5.98
2022-08-22,6.02
2022-08-23,5.99
2022-08-24,6.23
2022-08-25,6.38
2022-08-26,6.02
2022-08-29,6.08
2022-08-30,6.25
2022-08-31,6.36
2022-09-01,6.25
2022-09-02,6.09
2022-09-06,5.98
2022-09-07,6.51
2022-09-08,6.6
2022-09-09,6.68
2022-09-12,6.64
2022-09-13,6.04
2022-09-14,6.14
2022-09-15,6.03
2022-09-16,5.88
2022-09-19,5.78
2022-09-20,5.72
2022-09-21,5.68
2022-09-22,5.47
2022-09-23,5.35
2022-09-26,5.31
2022-09-27,5.38
2022-09-28,5.7
2022-09-29,5.59
2022-09-30,5.58
2022-10-03,5.56
2022-10-04,5.7
2022-10-05,5.7
2022-10-06,5.65
2022-10-07,5.38
2022-10-10,4.99
2022-10-11,5.05
2022-10-12,4.99
2022-10-13,4.98
2022-10-14,4.77
2022-10-17,4.34
2022-10-18,4.39
2022-10-19,4.09
2022-10-20,4.28
2022-10-21,4.37
2022-10-24,4.17
2022-10-25,4.33
2022-10-26,4.43
2022-10-27,4.34
2022-10-28,4.49
2022-10-31,4.54
2022-11-01,4.52
2022-11-02,4.28
2022-11-03,4.2
2022-11-04,4.25
2022-11-07,4.62
2022-11-08,5.53
2022-11-09,5.52
2022-11-10,6.15
2022-11-11,5.83
2022-11-14,6.03
2022-11-15,6.19
2022-11-16,5.78
2022-11-17,5.82
2022-11-18,5.78
2022-11-21,5.9
2022-11-22,5.89
2022-11-23,6.27
2022-11-25,6.11
2022-11-28,6.06
2022-11-29,5.87
2022-11-30,6.19
2022-12-01,6.38
2022-12-02,6.61
2022-12-05,6.71
2022-12-06,6.62
2022-12-07,7.0
2022-12-08,7.25
2022-12-09,7.14
2022-12-12,7.18
2022-12-13,7.35
2022-12-14,7.19
2022-12-15,6.9
2022-12-16,6.76
2022-12-19,6.69
2022-12-20,6.65
2022-12-21,6.76
2022-12-22,6.51
2022-12-23,6.43
2022-12-27,6.23
2022-12-28,6.17
2022-12-29,6.38
2022-12-30,6.41
2023-01-03,6.32
2023-01-04,6.61
2023-01-05,6.1
2023-01-06,6.13
2023-01-09,6.46
2023-01-10,6.77
2023-01-11,6.73
2023-01-12,7.1
2023-01-13,7.53
2023-01-17,7.68
2023-01-18,7.73
2023-01-19,7.48
2023-01-20,7.26
2023-01-23,7.63
2023-01-24,7.64
2023-01-25,7.43
2023-01-26,7.59
2023-01-27,7.75
2023-01-30,7.45
2023-01-31,8.28
2023-02-01,8.0
2023-02-02,8.32
2023-02-03,7.89
2023-02-06,7.84
2023-02-07,8.45
2023-02-08,8.43
2023-02-09,9.07
2023-02-10,9.61
2023-02-13,9.56
2023-02-14,9.85
2023-02-15,10.03
2023-02-16,9.62
2023-02-17,9.63
2023-02-21,9.34
2023-02-22,9.29
2023-02-23,9.64
2023-02-24,9.77
2023-02-27,9.65
2023-02-28,11.27
2023-03-01,11.53
2023-03-02,10.35
2023-03-03,10.36
2023-03-06,10.07
2023-03-07,9.77
2023-03-08,9.88
2023-03-09,9.54
2023-03-10,8.97
2023-03-13,8.89
2023-03-14,8.68
2023-03-15,9.01
2023-03-16,9.95
2023-03-17,9.74
2023-03-20,9.66
2023-03-21,10.03
2023-03-22,9.69
2023-03-23,9.41
2023-03-24,9.53
2023-03-27,9.54
2023-03-28,9.91
2023-03-29,10.03
2023-03-30,9.91
2023-03-31,9.92
2023-04-03,10.31
2023-04-04,10.09
2023-04-05,9.77
2023-04-06,9.95
2023-04-10,9.8
2023-04-11,9.55
2023-04-12,9.63
2023-04-13,10.05
2023-04-14,9.76
2023-04-17,9.97
2023-04-18,11.0
2023-04-19,11.19
2023-04-20,10.86
2023-04-21,11.68
2023-04-24,11.81
2023-04-25,11.19
2023-04-26,11.19
2023-04-27,11.54
2023-04-28,11.59
2023-05-01,12.02
2023-05-02,11.68
2023-05-03,11.86
2023-05-04,11.73
2023-05-05,12.04
2023-05-08,11.85
2023-05-09,10.65
2023-05-10,10.7
2023-05-11,10.57
2023-05-12,10.81
2023-05-15,10.77
2023-05-16,10.48
2023-05-17,10.6
2023-05-18,10.27
2023-05-19,9.77
2023-05-22,9.5
2023-05-23,9.2
2023-05-24,8.81
2023-05-25,9.03
2023-05-26,9.07
2023-05-30,8.88
2023-05-31,8.94
2023-06-01,8.9
2023-06-02,9.0
2023-06-05,8.95
2023-06-06,9.19
2023-06-07,9.16
2023-06-08,9.15
2023-06-09,9.0
2023-06-12,8.99
2023-06-13,9.04
2023-06-14,8.67
2023-06-15,8.8
2023-06-16,8.65
2023-06-20,8.35
2023-06-21,8.42
2023-06-22,8.34
2023-06-23,8.42
2023-06-26,8.22
2023-06-27,8.33
2023-06-28,8.47
2023-06-29,9.09
2023-06-30,9.4
2023-07-03,9.11
2023-07-05,8.89
2023-07-06,8.65
2023-07-07,8.27
2023-07-10,8.61
2023-07-11,8.64
2023-07-12,8.67
2023-07-13,9.11
2023-07-14,8.86
2023-07-17,9.12
2023-07-18,9.11
2023-07-19,8.89
2023-07-20,8.35
2023-07-21,8.26
2023-07-24,8.34
2023-07-25,8.3
2023-07-26,8.26
2023-07-27,8.41
2023-07-28,8.64
2023-07-31,8.97
2023-08-01,8.76
2023-08-02,8.38
2023-08-03,8.2
2023-08-04,8.15
2023-08-07,7.9
2023-08-08,7.44
2023-08-09,7.32
2023-08-10,7.19
2023-08-11,7.2
2023-08-14,7.12
2023-08-15,7.18
2023-08-16,7.0
2023-08-17,6.92
2023-08-18,6.81
2023-08-21,7.0
2023-08-22,6.74
2023-08-23,6.89
2023-08-24,6.71
2023-08-25,6.81
2023-08-28,6.85
2023-08-29,6.94
2023-08-30,6.94
2023-08-31,6.71
2023-09-01,6.85
2023-09-05,6.89
2023-09-06,6.91
2023-09-07,6.76
2023-09-08,6.53
2023-09-11,6.53
2023-09-12,6.46
2023-09-13,6.36
2023-09-14,6.3
2023-09-15,6.31
2023-09-18,6.34
2023-09-19,6.24
2023-09-20,6.19
2023-09-21,6.11
2023-09-22,6.01
2023-09-25,6.11
2023-09-26,6.16
2023-09-27,6.22
2023-09-28,6.36
2023-09-29,6.29
2023-10-02,6.45
2023-10-03,6.21
2023-10-04,6.2
2023-10-05,6.31
2023-10-06,6.36
2023-10-09,6.31
2023-10-10,6.35
2023-10-11,6.37
2023-10-12,6.22
2023-10-13,6.25
2023-10-16,6.28
2023-10-17,6.33
2023-10-18,6.13
2023-10-19,6.05
2023-10-20,6.0
2023-10-23,6.19
2023-10-24,6.26
2023-10-25,6.16
2023-10-26,6.08
2023-10-27,5.78
2023-10-30,5.78
2023-10-31,5.98
2023-11-01,5.89
2023-11-02,6.08
2023-11-03,6.48
2023-11-06,6.28
2023-11-07,6.97
2023-11-08,7.02
2023-11-09,6.63
2023-11-10,6.81
2023-11-13,7.0
2023-11-14,7.36
2023-11-15,7.71
2023-11-16,7.71
2023-11-17,7.47
2023-11-20,7.74
2023-11-21,7.58
2023-11-22,8.09
2023-11-24,8.22
2023-11-27,8.27
2023-11-28,8.4
2023-11-29,8.71
2023-11-30,8.89
2023-12-01,8.83
2023-12-04,8.89
2023-12-05,8.84
2023-12-06,8.9
2023-12-07,8.72
2023-12-08,8.64
2023-12-11,8.8
2023-12-12,8.44
2023-12-13,8.68
2023-12-14,8.71
2023-12-15,8.45
2023-12-18,8.64
2023-12-19,8.75
2023-12-20,8.34
2023-12-21,8.6
2023-12-22,8.59
2023-12-26,8.69
2023-12-27,8.92
2023-12-28,9.03
2023-12-29,8.9
2024-01-02,9.64
2024-01-03,9.05
2024-01-04,8.47
2024-01-05,8.35
2024-01-08,8.81
2024-01-09,8.54
2024-01-10,8.63
2024-01-11,8.76
2024-01-12,8.57
2024-01-16,8.46
2024-01-17,8.41
2024-01-18,8.42
2024-01-19,8.32
2024-01-22,8.69
2024-01-23,8.75
2024-01-24,8.94
2024-01-25,9.09
2024-01-26,8.82
2024-01-29,9.02
2024-01-30,8.86
2024-01-31,8.58
2024-02-01,8.91
2024-02-02,8.87
2024-02-05,8.56
2024-02-06,9.42
2024-02-07,9.44
2024-02-08,9.85
2024-02-09,9.87
2024-02-12,9.95
2024-02-13,9.48
2024-02-14,9.99
2024-02-15,10.05
2024-02-16,10.03
2024-02-20,9.61
2024-02-21,9.41
2024-02-22,9.45
2024-02-23,9.52
2024-02-26,10.25
2024-02-27,13.43
2024-02-28,13.33
2024-02-29,13.04
2024-03-01,13.12
2024-03-04,14.7
2024-03-05,14.24
2024-03-06,14.0
2024-03-07,14.35
2024-03-08,14.26
2024-03-11,14.47
2024-03-12,14.62
2024-03-13,15.12
2024-03-14,14.4
2024-03-15,14.63
2024-03-18,15.68
2024-03-19,15.64
2024-03-20,16.48
2024-03-21,16.73
2024-03-22,16.33
2024-03-25,16.31
2024-03-26,15.82
2024-03-27,15.74
2024-03-28,15.47
2024-04-01,15.66
2024-04-02,14.99
2024-04-03,15.51
2024-04-04,14.68
2024-04-05,14.51
2024-04-08,14.88
2024-04-09,14.55
2024-04-10,14.55
2024-04-11,14.6
2024-04-12,13.96
2024-04-15,13.22
2024-04-16,12.69
2024-04-17,12.41
2024-04-18,12.34
2024-04-19,11.9
2024-04-22,11.88
2024-04-23,12.33
2024-04-24,12.34
2024-04-25,12.27
2024-04-26,12.5
2024-04-29,12.55
2024-04-30,12.53
2024-05-01,12.51
2024-05-02,12.24
2024-05-03,11.26
2024-05-06,11.65
2024-05-07,12.35
2024-05-08,12.15
2024-05-09,12.92
2024-05-10,12.29
2024-05-13,12.89
2024-05-14,13.74
2024-05-15,13.84
2024-05-16,14.04
2024-05-17,14.57
2024-05-20,18.6
2024-05-21,17.56
2024-05-22,16.17
2024-05-23,15.83
2024-05-24,16.88
2024-05-28,19.1
2024-05-29,19.58
2024-05-30,20.37
2024-05-31,19.42
2024-06-03,20.49
2024-06-04,20.83
2024-06-05,21.75
2024-06-06,21.57
2024-06-07,20.79
2024-06-10,21.62
2024-06-11,22.04
2024-06-12,23.68
2024-06-13,24.37
2024-06-14,23.75
2024-06-17,24.15
2024-06-18,24.79
2024-06-20,22.39
2024-06-21,22.15
2024-06-24,22.15
2024-06-25,23.16
2024-06-26,21.56
2024-06-27,20.02
2024-06-28,20.19
2024-07-01,21.42
2024-07-02,21.21
2024-07-03,20.49
2024-07-05,20.78
2024-07-08,20.51
2024-07-09,20.69
2024-07-10,20.21
2024-07-11,21.05
2024-07-12,21.72
2024-07-15,22.84
2024-07-16,23.11
2024-07-17,21.99
2024-07-18,20.37
2024-07-19,19.42
2024-07-22,20.34
2024-07-23,22.77
2024-07-24,22.51
2024-07-25,23.25
2024-07-26,21.77
2024-07-29,21.71
2024-07-30,21.2
2024-07-31,21.24
2024-08-01,18.51
2024-08-02,17.58
2024-08-05,17.84
2024-08-06,16.88
2024-08-07,16.04
2024-08-08,15.85
2024-08-09,15.96
2024-08-12,15.97
2024-08-13,15.98
2024-08-14,15.43
2024-08-15,15.71
2024-08-16,15.58
2024-08-19,16.56
2024-08-20,16.53
2024-08-21,16.57
2024-08-22,16.46
2024-08-23,16.73
2024-08-26,16.05
2024-08-27,14.84
2024-08-28,14.64
2024-08-29,14.73
2024-08-30,14.73
2024-09-03,14.5
2024-09-04,14.61
2024-09-05,14.43
2024-09-06,13.65
2024-09-09,13.97
2024-09-10,14.53
2024-09-11,15.27
2024-09-12,15.82
2024-09-13,16.57
2024-09-16,16.28
2024-09-17,16.1
2024-09-18,16.31
2024-09-19,16.92
2024-09-20,16.3
2024-09-23,16.44
2024-09-24,17.27
2024-09-25,17.26
2024-09-26,17.71
2024-09-27,17.77
2024-09-30,18.42
2024-10-01,19.31
2024-10-02,18.95
2024-10-03,17.13
2024-10-04,17.66
2024-10-07,19.44
2024-10-08,18.75
2024-10-09,18.73
2024-10-10,17.85
2024-10-11,18.69
2024-10-14,20.5
2024-10-15,22.8
2024-10-16,22.36
2024-10-17,21.56
2024-10-18,22.15
2024-10-21,23.05
2024-10-22,23.59
2024-10-23,21.38
2024-10-24,21.52
2024-10-25,21.73
2024-10-28,23.08
2024-10-29,22.24
2024-10-30,19.04
2024-10-31,18.83
2024-11-01,20.36
2024-11-04,20.76
2024-11-05,20.64
2024-11-06,23.42
2024-11-07,23.62
2024-11-08,23.41
2024-11-11,27.88
2024-11-12,26.69
2024-11-13,27.6
2024-11-14,20.85
2024-11-15,19.32
2024-11-18,20.99
2024-11-19,23.53
2024-11-20,21.79
2024-11-21,24.15
2024-11-22,25.33
2024-11-25,31.35
2024-11-26,30.68
2024-11-27,30.34
2024-11-29,32.22
2024-12-02,30.85
2024-12-03,32.21
2024-12-04,33.92
2024-12-05,31.6
2024-12-06,34.23
2024-12-09,32.63
2024-12-10,30.87
2024-12-11,30.19
2024-12-12,30.09
2024-12-13,30.02
2024-12-16,31.25
2024-12-17,31.12
2024-12-18,28.55
2024-12-19,26.36
2024-12-20,26.2
2024-12-23,27.6
2024-12-24,28.15
2024-12-26,28.49
2024-12-27,26.56
2024-12-30,25.17
2024-12-31,24.18
2025-01-02,25.2
